Id,SalePrice
1574,118618.45015127865
1575,218874.02008851914
1576,244207.87915821295
1577,183717.14216621386
1578,155365.83133759617
1579,143748.86439549227
1580,202087.25920138537
1581,149660.62369522336
1582,121632.56461629391
1583,326601.405997979
1584,221165.0246470078
1585,138498.7414703926
1586,76107.81542165641
1587,101946.51763030006
1588,145240.43353156932
1589,107467.78741160448
1590,139056.04956290414
1591,85014.67637764395
1592,118369.11222814624
1593,125061.09596999457
1594,103069.56697741216
1595,105370.57213759482
1596,200076.57420717526
1597,164692.615003942
1598,203301.34037284864
1599,172191.30046976794
1600,167868.49085848726
1601,75335.57802898849
1602,116274.35272831247
1603,90222.61343661763
1604,232932.96712021463
1605,267757.3029105703
1606,174487.80845086797
1607,180409.65977318215
1608,230177.6735921428
1609,191748.98615694648
1610,143230.05249347567
1611,147352.43134612948
1612,172398.54578112482
1613,165658.45187440843
1614,117250.99051304512
1615,93651.14315665542
1616,76290.61695468299
1617,94832.87615188905
1618,119193.08188618321
1619,138226.6453569751
1620,148984.84895473084
1621,142257.55854568543
1622,139664.0355337769
1623,268372.09130786837
1624,217383.2974261131
1625,118755.22830781121
1626,171548.22597698984
1627,198019.08934318795
1628,297425.17968941125
1629,178045.5590354402
1630,334624.67551676487
1631,224855.50768110313
1632,248115.511472427
1633,169923.84647228118
1634,191616.38640454697
1635,183146.81746190062
1636,155249.38338737216
1637,208248.83921287055
1638,191721.9926669804
1639,203565.18759127372
1640,269575.42619656207
1641,190100.8825850236
1642,221463.78607336766
1643,207949.1961022889
1644,227592.8344534686
1645,189526.5026090819
1646,159179.25741178077
1647,162816.32462371222
1648,136033.61467800746
1649,136953.2846009891
1650,112585.07120688996
1651,115915.09420938832
1652,99637.29682440407
1653,102982.82248803512
1654,143729.9684041476
1655,138741.43653065423
1656,137781.5626262567
1657,143504.2622011189
1658,141060.15329128757
1659,118694.04047102256
1660,157530.2911928262
1661,366288.3010752376
1662,361865.3057363359
1663,347587.52352513844
1664,426670.5185140831
1665,273723.5682902789
1666,333638.0700320791
1667,365110.91323757125
1668,324401.0454134919
1669,289643.64442213235
1670,318077.3346991066
1671,271030.0580356084
1672,384625.6809326293
1673,291176.58189879265
1674,249183.0777564113
1675,200487.61149396905
1676,195058.49957177698
1677,226293.9980427646
1678,420654.87532894494
1679,379110.0635223094
1680,298905.67682365543
1681,219638.95003766115
1682,319525.5829420672
1683,185237.64448917817
1684,179449.4399890021
1685,178347.14737926004
1686,179049.12465683755
1687,167615.72768966653
1688,196833.0380593583
1689,199068.85753637145
1690,206099.3341600425
1691,193009.51252063765
1692,266423.24505189696
1693,160119.88590994556
1694,183639.76782662555
1695,158702.72701127583
1696,272254.6589771276
1697,167139.0001228186
1698,348095.755438266
1699,315099.45982461586
1700,252324.5536254124
1701,282873.59091812035
1702,247391.17622041295
1703,251914.98982343095
1704,295897.20529565663
1705,244636.35358845504
1706,380906.50551495864
1707,195432.39948523595
1708,195686.19147989753
1709,261069.3493636529
1710,220932.55173894166
1711,267804.85351675
1712,252307.95221245376
1713,264761.0652547264
1714,217796.4383202681
1715,197309.1747388173
1716,189185.8976680392
1717,182289.64215667697
1718,125591.8568182563
1719,210268.1518154553
1720,248211.5094020457
1721,168699.9291147243
1722,118693.87230106513
1723,152549.08658764113
1724,213387.91327270438
1725,227826.68620605383
1726,186124.6617580114
1727,158735.94476067484
1728,177213.0057908028
1729,157206.1092937781
1730,147066.1227852777
1731,120896.18559495687
1732,116595.7620864989
1733,115090.41291112533
1734,119901.30166846547
1735,125640.83695312572
1736,103080.09538452342
1737,320488.70514880866
1738,248171.52566688185
1739,248881.626725642
1740,205982.98126559536
1741,183079.85561616407
1742,159823.21642180128
1743,168876.1787084737
1744,298623.68777349585
1745,233394.33543278353
1746,167911.86275573476
1747,206688.09200250026
1748,226727.88067811483
1749,137467.5221542468
1750,131125.33735692935
1751,265825.22654015425
1752,116411.83372946565
1753,161647.08072980767
1754,214459.8338755575
1755,165067.37264867913
1756,124327.90961706659
1757,114000.38243616764
1758,141898.3850119014
1759,163264.92194024543
1760,169555.18076691165
1761,157957.01909949057
1762,171193.3528179904
1763,183154.68384525622
1764,109627.58100787106
1765,175471.46619344334
1766,187259.42238150313
1767,229464.16159794692
1768,137896.08850076253
1769,179511.8361913121
1770,153966.89669774577
1771,125510.20164801941
1772,131294.86942876485
1773,118766.94464067541
1774,139982.00966610867
1775,135826.2354619183
1776,125434.13308947775
1777,100938.10541323888
1778,143610.6078197276
1779,126357.2426773846
1780,184081.82631543788
1781,127362.10114391202
1782,86528.18625682195
1783,139249.2347511913
1784,106969.48666907389
1785,125525.1041225719
1786,153103.4393863171
1787,172378.24043672014
1788,63259.80245095696
1789,110523.7443973166
1790,81072.18603417075
1791,171290.58417057822
1792,168869.05350230995
1793,135114.07385458864
1794,165246.83737954474
1795,132226.57579344735
1796,118079.61222874855
1797,131158.98721926456
1798,111240.14930652923
1799,104659.97982709779
1800,118715.83380233559
1801,115842.73425440013
1802,154243.52143103053
1803,143308.96833982517
1804,143498.94559926563
1805,137598.11198276366
1806,139635.0235221001
1807,141533.7043419573
1808,122763.30314251756
1809,121391.53529665418
1810,141100.72522071126
1811,100305.4568537398
1812,101698.01702898793
1813,120193.49427302476
1814,95441.75493653018
1815,72865.03846896601
1816,105772.12607841683
1817,101944.16815314737
1818,139307.16460126854
1819,117920.48428865618
1820,62062.4673382266
1821,118424.06754565018
1822,158105.96034566482
1823,57764.79057599926
1824,135258.97783061088
1825,118926.6546998817
1826,94594.43231717849
1827,99759.21212900415
1828,128156.28339737382
1829,131573.88087434915
1830,148194.89691528585
1831,162696.0429259269
1832,95709.79202371615
1833,136328.00597618433
1834,117962.98228548038
1835,123878.84559861022
1836,122659.42648024064
1837,96857.22819595742
1838,127125.0949806384
1839,96094.98193411085
1840,136628.58240982596
1841,137216.58669095853
1842,88922.6474722981
1843,137199.0217351788
1844,132384.00923697292
1845,136294.8297019152
1846,166115.68206815186
1847,160307.49987403132
1848,65530.052758534024
1849,120549.9805028843
1850,119758.46427913982
1851,158159.14661602082
1852,125945.0182715557
1853,120541.31956979551
1854,173415.87146822354
1855,159246.6274913086
1856,233055.69401443712
1857,139674.2500405399
1858,128408.36283001445
1859,110873.08717841105
1860,137518.26190582098
1861,110247.79525067039
1862,267893.709044365
1863,247322.34455665085
1864,247409.6510453845
1865,335758.7585254554
1866,296230.101302439
1867,241641.79105522315
1868,296121.4338246897
1869,217189.95028251281
1870,245004.40882254374
1871,258257.05601532068
1872,176517.4456763892
1873,246833.3085616953
1874,143957.52537519994
1875,192880.52986656022
1876,200505.69119725254
1877,215583.91728985182
1878,217665.91961380318
1879,121131.14283249422
1880,132664.3896449162
1881,261250.3265847316
1882,254050.21856507377
1883,186877.82921564695
1884,204149.14309031397
1885,251129.2974454856
1886,292192.4492583215
1887,227292.06687342245
1888,293049.9031104052
1889,166065.8615143812
1890,126315.81953145628
1891,135154.64048805536
1892,89986.75592128927
1893,128755.45277000808
1894,133323.44498783158
1895,149322.1969507886
1896,123814.54742438115
1897,114574.25335843758
1898,108236.19799380038
1899,155099.43754422438
1900,141457.10129180932
1901,158823.19783859252
1902,134601.36372468993
1903,188420.08523608875
1904,118836.97277255009
1905,184577.42717485406
1906,159810.37811232093
1907,194436.69385330955
1908,108845.19500949615
1909,135760.30205402806
1910,121934.42240977599
1911,191131.51520867372
1912,311373.8240156059
1913,151203.1424126274
1914,73628.8173905858
1915,247876.43268334967
1916,81555.02245744996
1917,268965.95019931934
1918,142759.23938078232
1919,182691.41085812403
1920,186140.44604586012
1921,331882.4651026553
1922,283374.21120275476
1923,249308.73282265264
1924,242484.54095045332
1925,215326.13259305852
1926,351474.8934224323
1927,135081.42416776958
1928,159225.3462372077
1929,125442.31501273013
1930,122845.89157665898
1931,148860.7844356405
1932,144393.7920839361
1933,174368.56390674805
1934,187821.66571674205
1935,173734.00436938042
1936,194408.45525211372
1937,194681.2868816439
1938,179240.12765525503
1939,249422.0426794687
1940,183686.1025762609
1941,177048.11405547772
1942,192522.9129823294
1943,209219.8482622432
1944,307135.60194349143
1945,328659.76020137384
1946,138963.93751974555
1947,262701.9685376253
1948,185098.9240357725
1949,247282.35090907465
1950,191935.0547341701
1951,242633.3099427696
1952,222960.04182003366
1953,170355.04188923258
1954,198511.7215430744
1955,137091.06611055514
1956,328181.32168052514
1957,159352.0180891586
1958,309511.3193677563
1959,131794.68627970532
1960,116229.91403638352
1961,111673.99379771296
1962,100727.08547902046
1963,111372.02667197243
1964,103856.60266074112
1965,134230.32698107458
1966,136506.87902659187
1967,296377.82722858136
1968,388350.7931251124
1969,357241.0571222264
1970,382954.9989426935
1971,393898.2840002896
1972,353599.7697246287
1973,279821.8082352152
1974,309385.14140571805
1975,386771.70785029634
1976,287795.780074142
1977,354196.8924739775
1978,347426.0075556526
1979,316365.7142884554
1980,213550.49051406502
1981,320942.4175277502
1982,226729.202715627
1983,212503.4569399832
1984,169346.73301392148
1985,244621.0587266774
1986,233273.9398950524
1987,187667.4662856644
1988,177814.6915532258
1989,200350.90187395795
1990,211471.47948312396
1991,235762.7496119621
1992,229233.58662310752
1993,168606.05411821767
1994,233161.58288014913
1995,189490.7422162611
1996,254090.35894556428
1997,281354.63838257233
1998,340377.11932870356
1999,255746.24903284785
2000,322067.6726300172
2001,273609.8355117215
2002,241762.79813563824
2003,266216.75525633007
2004,305041.82532191096
2005,225946.24505446662
2006,216234.5519716315
2007,258874.127052962
2008,202887.08534664434
2009,192682.21701593953
2010,200950.75684952302
2011,135279.92427050704
2012,168673.4792684881
2013,173721.37229280113
2014,185611.19630507845
2015,203449.93965381468
2016,190383.6811285433
2017,198087.31173326238
2018,116911.57886858658
2019,129664.25799641643
2020,107497.31537462266
2021,104478.67335334962
2022,188425.536956254
2023,131514.78562054093
2024,265625.00831714255
2025,344854.399732593
2026,164009.22156716697
2027,146252.39709511667
2028,144868.7855318232
2029,148332.68822947307
2030,249146.21709390162
2031,223538.0470192274
2032,229922.200410593
2033,229223.5969763753
2034,155280.7350652427
2035,210181.2743408178
2036,190239.3591907551
2037,203667.15452574438
2038,254651.37578272415
2039,225531.30091487945
2040,271987.1203639728
2041,281500.6897504307
2042,196819.40633423367
2043,172751.89436520592
2044,192774.8033892749
2045,217119.7092272708
2046,140367.70472362268
2047,137808.14377137422
2048,135570.21671815825
2049,143145.53407138956
2050,179693.11941339602
2051,100166.65314094379
2052,124943.20950638922
2053,146219.50360706885
2054,88085.61275044609
2055,149460.2983134742
2056,145006.2336744456
2057,108076.05709774661
2058,212308.0573448008
2059,122952.083603663
2060,178147.78192757646
2061,177226.11980539007
2062,121082.13067470043
2063,111047.6681748467
2064,134428.5083247429
2065,123507.09130117374
2066,158163.14425319343
2067,126195.54741103755
2068,143925.14124534716
2069,100035.25469442479
2070,121274.66788038053
2071,94955.73619251137
2072,137785.66595414936
2073,130495.28281919693
2074,196882.8232171258
2075,147011.57507250857
2076,121681.98333846054
2077,145845.0954148817
2078,112670.17631382872
2079,132262.726704924
2080,113607.27638250246
2081,118426.22697076325
2082,128471.90665424886
2083,137095.57507119255
2084,103660.35430733627
2085,110023.22662358359
2086,118626.43369318188
2087,122311.00711062577
2088,102002.22913505833
2089,73337.17976841799
2090,133121.74543730766
2091,104862.02295442148
2092,125251.30200810533
2093,122269.23421391148
2094,106862.37914013736
2095,145744.93545781696
2096,89754.87291227083
2097,105783.77380412607
2098,145575.84693262362
2099,59049.61338366041
2100,89246.48585647097
2101,112283.75240561373
2102,133988.04719795304
2103,101283.06003978777
2104,141994.30842231846
2105,126530.20411081027
2106,88089.32193584573
2107,201124.04563953442
2108,116488.6208679032
2109,106864.72563351158
2110,128392.29591403565
2111,141629.13643557887
2112,132492.98750877424
2113,109876.30246937816
2114,120095.22320178495
2115,159820.09313506988
2116,109496.68179511745
2117,136595.2781646344
2118,113119.18223595936
2119,105832.42219631404
2120,112168.67077245223
2121,105305.43377873587
2122,112886.1176594884
2123,85134.62663714329
2124,155169.46343361711
2125,129007.99682013811
2126,131983.91253794057
2127,179557.25288319486
2128,131360.48738168034
2129,93788.51690975559
2130,145078.15153841744
2131,159755.5215630165
2132,117899.64065016797
2133,125594.54488275448
2134,126014.82483164483
2135,101946.78258385432
2136,81359.56524575189
2137,113518.66395493549
2138,136762.0774292093
2139,155718.76024324028
2140,137628.27470607724
2141,155740.87169198148
2142,118136.81472719724
2143,148574.8723383726
2144,118095.28259588318
2145,133647.89714789542
2146,186298.61570921153
2147,149574.19178066772
2148,154140.67781679393
2149,157360.49298179438
2150,231648.21003065942
2151,111357.53758305921
2152,185456.87249430755
2153,175228.64692776144
2154,119652.69887176836
2155,149509.08318107817
2156,263817.6345884965
2157,241713.81122264385
2158,234530.84431984348
2159,218567.28616247702
2160,182142.02812851532
2161,254723.74713515557
2162,362420.87915184273
2163,315791.25329722255
2164,254278.15204907797
2165,197401.0126168872
2166,153080.1185162894
2167,218783.72188198697
2168,188346.32648740386
2169,193690.508479908
2170,221113.3793372462
2171,153517.82838768122
2172,141973.8638335242
2173,167459.65290913678
2174,232029.35191064415
2175,287073.6306370545
2176,306746.5894650329
2177,229272.35134204576
2178,227010.40022269145
2179,134127.7412913543
2180,209461.70156109083
2181,194761.62689289177
2182,236051.711087422
2183,198671.56788476915
2184,130581.68498715504
2185,122661.981920027
2186,157537.52845593353
2187,158408.8355113236
2188,169009.26582190391
2189,239816.7688472333
2190,78790.1863161023
2191,81186.10144880504
2192,100139.53581481607
2193,108337.49491509472
2194,101049.25110210633
2195,98884.03020372838
2196,97619.06383630629
2197,132163.90048065933
2198,169057.31546516734
2199,171959.79494533446
2200,140241.3211774006
2201,130485.45591084179
2202,207696.27268126106
2203,118968.52753084179
2204,154770.26569862233
2205,102488.65233632721
2206,131777.61930979765
2207,199199.8061162871
2208,248183.8029552893
2209,210249.77711949963
2210,120451.08312811797
2211,122627.78136656033
2212,117684.08443507343
2213,107720.22136363416
2214,139142.3076967804
2215,100255.26528335533
2216,138381.45393634742
2217,80213.34013306722
2218,84769.10013142375
2219,85551.98731072406
2220,84403.30001054163
2221,248713.9937537444
2222,228362.2590195302
2223,282741.2138111127
2224,219992.9450763008
2225,125234.4441166472
2226,184805.11490119685
2227,205198.76493102292
2228,270142.9927873428
2229,265980.48230210366
2230,140040.67666082457
2231,211215.48474039754
2232,184597.3808205373
2233,180108.33397086692
2234,258178.4470103005
2235,217480.55451132072
2236,279782.396779753
2237,333802.7992363778
2238,187009.05077540618
2239,109338.53917737147
2240,150766.3682047461
2241,154885.85145216458
2242,127520.31072672605
2243,131970.0464736126
2244,104451.76540091308
2245,100062.80051586725
2246,140606.83180482144
2247,116657.47559262333
2248,114911.40186220848
2249,115198.2984662969
2250,126760.98339049282
2251,122066.39488431897
2252,185533.2680473183
2253,143471.7647257324
2254,175492.84458068505
2255,201695.48893049898
2256,182133.20605522182
2257,200083.82012569119
2258,164053.03369979202
2259,175804.21342442787
2260,176440.71301316703
2261,180992.82005693944
2262,202512.55153050192
2263,335111.3164453045
2264,447877.78000579536
2265,201565.59236933707
2266,257127.2470296035
2267,367579.2081118622
2268,352700.3990268756
2269,167219.02451211354
2270,201084.53316003425
2271,224284.46479349388
2272,200792.73030098496
2273,165444.7060761424
2274,180338.82877503027
2275,165819.95086692166
2276,175911.9383734555
2277,180935.56268328647
2278,159076.55703886898
2279,112775.84896587615
2280,118002.96659078969
2281,160036.89023777752
2282,185478.0104931536
2283,107932.69493038043
2284,103824.45700060586
2285,139075.27427511627
2286,120958.84089485275
2287,332484.0398101694
2288,274460.43899095536
2289,392491.3524712365
2290,412035.48369626695
2291,322262.1336163441
2292,398832.7440019659
2293,419876.34888296115
2294,348240.08735296165
2295,421553.7511112926
2296,301297.2771803714
2297,312721.0681422874
2298,297829.75218175503
2299,355922.22957659664
2300,333596.8189120628
2301,299988.00021718856
2302,252682.7795293391
2303,255255.63678420626
2304,264084.4280171371
2305,203673.0161261127
2306,196448.22815667206
2307,202719.95059734953
2308,235340.57456873014
2309,258035.19686646762
2310,219100.76096128934
2311,206691.05210252077
2312,165799.7121379615
2313,170593.2680629733
2314,171214.45858864055
2315,182493.47694815102
2316,199934.01932531554
2317,196658.14833746693
2318,180533.07915643012
2319,183303.77425313622
2320,190525.18981455723
2321,263006.32855303766
2322,191270.96334065823
2323,198015.36679811642
2324,184692.59524032197
2325,234886.74515534256
2326,172902.89097765568
2327,202137.39282361037
2328,227113.61105514923
2329,198724.70404609918
2330,185045.19645491458
2331,358176.5970505274
2332,362182.03674976
2333,329765.32775205135
2334,252301.09119770577
2335,281869.5789188977
2336,300029.0328059733
2337,196750.97347884366
2338,275130.01250275417
2339,235447.89228396435
2340,367570.1567799911
2341,212385.74454323627
2342,246606.96547112227
2343,238724.255855407
2344,224731.36238517228
2345,247060.70819268722
2346,208400.54748081617
2347,188313.04860458104
2348,243423.01621262805
2349,153104.4581102323
2350,304795.22569635493
2351,242950.65331771923
2352,269316.36373926763
2353,248695.63389218255
2354,126416.50259854685
2355,132576.39013833256
2356,150497.5116806299
2357,190390.95300899714
2358,197789.2136862324
2359,131234.94947933016
2360,113559.96047814637
2361,148275.97930966198
2362,281119.34691203415
2363,134337.13254625158
2364,169439.49616377326
2365,223140.3237111264
2366,185696.44245016083
2367,212198.27031379018
2368,199269.16486225248
2369,209679.02946381326
2370,152950.41693678472
2371,148347.1953236974
2372,189038.5414106241
2373,273191.7281614072
2374,297923.71146856545
2375,245387.89171113854
2376,297961.13503335416
2377,329740.8569919769
2378,145267.45752049462
2379,197996.09624588685
2380,151004.03176623606
2381,178388.84767757685
2382,233002.52380120376
2383,221356.2330124704
2384,259294.94690719718
2385,163552.74270729328
2386,132969.06238626322
2387,130723.83968926164
2388,106794.55185732074
2389,126774.69358171649
2390,150593.56042189364
2391,133782.78220610812
2392,110356.45580077816
2393,173197.3985438663
2394,132653.4230868746
2395,201422.8673456314
2396,148838.6847244781
2397,224099.18846966675
2398,137748.6507844392
2399,66043.8688272473
2400,63389.26188158472
2401,116925.3999871135
2402,134033.17324670064
2403,134774.61101329068
2404,148100.76011361871
2405,161960.11880279283
2406,141478.80428693755
2407,121055.87754215079
2408,148613.5630656957
2409,118151.59273541474
2410,165607.24377897382
2411,112104.1269470185
2412,166323.957023869
2413,126567.43473012197
2414,156105.68109748288
2415,125762.65348618504
2416,132144.5662560063
2417,131396.15454770921
2418,126286.65672328163
2419,119749.51849831456
2420,110422.18853594645
2421,386725.21815484524
2422,107320.792155894
2423,111967.49096910424
2424,164959.9109053916
2425,213499.7516119452
2426,138590.94914734623
2427,137218.80158979876
2428,165483.25380527764
2429,116679.98134020777
2430,130138.49201571826
2431,112720.73300819148
2432,136576.42217709392
2433,135993.38030132896
2434,130239.38930132658
2435,141071.72470339053
2436,96839.75407036438
2437,100014.20734461796
2438,119915.52695879631
2439,105395.86560320015
2440,127325.47158826429
2441,103697.13682648915
2442,97503.22883779895
2443,124311.50966595845
2444,147532.46384727003
2445,96847.40060569107
2446,142528.60388751831
2447,203558.75325659817
2448,139349.08431987403
2449,113982.06831380053
2450,163560.81424253056
2451,123724.96885330016
2452,213282.81367717314
2453,94383.70399997722
2454,118810.46158322194
2455,128591.68108367668
2456,121659.9473831919
2457,124584.65312881587
2458,117530.26551067625
2459,103148.87375339195
2460,139927.57602323062
2461,119125.02169978543
2462,130918.84181069877
2463,123407.22554196752
2464,168730.07900794072
2465,145038.53930152216
2466,113531.72243597079
2467,148275.15642786905
2468,84052.47307103634
2469,84337.07770705924
2470,190476.73369320907
2471,221715.45796255485
2472,173409.0263810244
2473,117640.96086750859
2474,89321.61103327722
2475,226050.54044830578
2476,118601.68607984271
2477,126173.7265013092
2478,170920.88976719193
2479,100747.9761869949
2480,149988.76869461042
2481,118470.59484868054
2482,127509.74868759446
2483,104601.17167956787
2484,118622.74726407813
2485,116285.85629222609
2486,138132.8996391812
2487,162376.8403360454
2488,172822.58418437265
2489,164234.37789622287
2490,134892.14201276336
2491,112053.13751319048
2492,188733.86837331625
2493,153012.6779465734
2494,170792.72967198575
2495,100621.21040686463
2496,241341.10823378662
2497,159935.1323453755
2498,98206.94414001111
2499,103526.36310134608
2500,119619.5814006501
2501,136410.03596554406
2502,158893.74630535292
2503,95229.63709970731
2504,289533.6297406857
2505,233143.29493110365
2506,267520.5712346338
2507,327592.14683576324
2508,269987.8889439726
2509,228787.6604472063
2510,230655.35138890514
2511,178867.68378087468
2512,206919.91235357636
2513,226156.81472803734
2514,253210.11791602633
2515,144139.8673684853
2516,171824.15465947645
2517,142520.13495572426
2518,149755.1293447009
2519,231662.6162079516
2520,211817.34039389857
2521,188427.09447830604
2522,229680.90513639126
2523,116714.39813431448
2524,126443.72771664083
2525,143003.9486950888
2526,132083.73239038454
2527,110392.13160836176
2528,125165.39785255231
2529,121868.4417081112
2530,120232.59161404129
2531,262165.45984822174
2532,232271.7188178338
2533,191847.7145707454
2534,245841.77984575907
2535,298304.4064921786
2536,246194.1002528825
2537,255771.3596916838
2538,182224.7065713941
2539,200671.53594159996
2540,179007.82891839114
2541,183280.70219053733
2542,154288.0760073457
2543,118600.7760528876
2544,123081.70363591405
2545,143342.3764678581
2546,140242.9510912259
2547,145192.874499709
2548,144163.25112388172
2549,157233.09562588346
2550,686956.32533826
2551,140506.70269034876
2552,132517.2048487416
2553,78506.56366897462
2554,108443.70682208323
2555,125833.61543362895
2556,98192.85910149793
2557,107700.78886856475
2558,172147.47154689016
2559,130306.91908907403
2560,143234.77123046073
2561,137499.87868367674
2562,136273.9468957727
2563,146383.37260210275
2564,184381.23630175515
2565,126236.43757937927
2566,131316.7700767585
2567,124065.5841580447
2568,174670.81995928308
2569,216239.93144937055
2570,117259.37079373337
2571,171378.43801373322
2572,150200.33113248652
2573,205042.39364290153
2574,386771.6832759036
2575,135804.89490866908
2576,109887.83008837081
2577,155124.35783162634
2578,87395.6779785642
2579,76038.816223925
2580,116244.83937874711
2581,120903.72835335262
2582,136969.05991930046
2583,257808.274565526
2584,183092.11158572606
2585,193676.37210104577
2586,234079.06402857145
2587,209568.121134963
2588,130864.1514072512
2589,157473.38897881669
2590,210069.0820619055
2591,237250.18001807813
2592,219073.7549502777
2593,293501.42182731425
2594,183672.1329938802
2595,206998.33316584068
2596,333263.33176578855
2597,180863.95859054563
2598,285820.90880434104
2599,310902.77726423106
2600,232091.6731359018
2601,136904.12148489043
2602,84197.417993446
2603,96280.74384659744
2604,90232.37394917375
2605,81928.58033581055
2606,154226.0327004225
2607,194396.58371931803
2608,222815.65953089265
2609,175550.61152073194
2610,117794.77403657885
2611,143339.76431182813
2612,164265.3734549067
2613,129829.50711689515
2614,121089.53155486239
2615,152542.1905285984
2616,144883.4756826024
2617,182839.26335787209
2618,208602.54973415943
2619,201275.0792956256
2620,187764.38625024445
2621,179061.04860589633
2622,184689.10790040978
2623,232553.83570299816
2624,334267.7066032324
2625,289879.32953125716
2626,178473.98698464787
2627,154886.88433213162
2628,380499.9690574102
2629,381238.44292087347
2630,323409.2921450114
2631,390915.3004013059
2632,354500.95305386157
2633,276917.3162612167
2634,375321.26342805254
2635,167503.7652178784
2636,173454.62672709444
2637,173885.86623063736
2638,250334.8217534102
2639,189485.47082648615
2640,150354.46018076513
2641,96365.15547036215
2642,187277.39099100378
2643,103271.08835462942
2644,127752.54729154178
2645,108847.24850239824
2646,97133.83929668482
2647,104294.83157816228
2648,136741.45265337918
2649,156854.86025956887
2650,134444.45602371453
2651,135884.4640314612
2652,369315.8028230374
2653,276148.4208457634
2654,248177.9265376385
2655,366930.4973957656
2656,310330.810464675
2657,323707.5329635455
2658,296433.2588555471
2659,299876.7540562411
2660,361469.48092973424
2661,348566.84904064896
2662,339181.7520167258
2663,310195.9335798116
2664,248005.68409824773
2665,306740.691280041
2666,269644.1674107277
2667,171340.26849115983
2668,180395.4753689434
2669,193335.16119517846
2670,299351.6743596576
2671,192199.13799472086
2672,209666.24239343315
2673,214890.50714555092
2674,212076.32101852095
2675,173813.56694164092
2676,203028.23356718887
2677,209072.61567644493
2678,253548.15615220784
2679,282950.13871152885
2680,291013.3600989371
2681,352106.0733543825
2682,330355.7582718197
2683,434095.2050042027
2684,311133.44842515764
2685,331649.1894855645
2686,256633.53916915116
2687,300533.63047494186
2688,218851.43118941566
2689,208193.05945975822
2690,360394.98980581685
2691,175182.6975967371
2692,131148.5937186599
2693,208417.00333272776
2694,131427.8745388171
2695,192008.93036830786
2696,182957.3589492941
2697,183048.3815638925
2698,200375.95236654734
2699,181478.92406857715
2700,161482.20035404674
2701,150032.488630882
2702,111791.68486113602
2703,126167.82963142495
2704,155653.3590924517
2705,108687.75562699276
2706,111020.16357131093
2707,131417.51799862643
2708,129377.88215323436
2709,107866.51265952062
2710,124200.0461133154
2711,380482.9333968668
2712,350873.7496453142
2713,161533.70585276178
2714,133388.8493770724
2715,158653.04258936323
2716,138232.65876706393
2717,187241.40208736653
2718,212054.69387732272
2719,150149.72944455384
2720,174280.87789974324
2721,123028.01673015297
2722,149621.81125740235
2723,158401.88692074947
2724,115680.64463090559
2725,124343.81126973257
2726,148057.94513718237
2727,183338.48300360466
2728,181647.46682138872
2729,152513.8989835357
2730,148217.2729641707
2731,134710.76981081147
2732,127422.15516585969
2733,170952.86373740193
2734,154217.14558057397
